@relation celebrity2

@attribute first_person_pronouns numeric
@attribute second_person_pronouns numeric
@attribute third_person_pronouns numeric
@attribute coord_conj numeric
@attribute past_tense_verb numeric
@attribute future_tense_verb numeric
@attribute commas_num numeric
@attribute colons_and_semi_colons numeric
@attribute dash_num numeric
@attribute paren_num numeric
@attribute ellipses_num numeric
@attribute common_nouns numeric
@attribute proper_nouns numeric
@attribute adverb_num numeric
@attribute whwords_num numeric
@attribute slang_num numeric
@attribute all_in_upper_case_num numeric
@attribute avg_len_of_sentense numeric
@attribute avg_len_of_tokens numeric
@attribute num_of_sentense numeric
@attribute class {BarackObama,StephenAtHome,aplusk,KimKardashian,neiltyson,shakira}

@data
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 1, 0, 0, 1, 0, 24.0, 4.2272727272727275, 1,BarackObama
0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 6, 2, 0, 0, 0, 0, 19.0, 5.0, 1,BarackObama
1, 4, 0, 1, 0, 0, 5, 1, 0, 0, 0, 6, 1, 0, 0, 0, 0, 19.0, 3.8846153846153846, 2,BarackObama
0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 8, 2, 0, 1, 0, 0, 11.5, 4.65, 2,BarackObama
2, 0, 0, 1, 0, 0, 2, 0, 3, 0, 0, 5, 1, 0, 0, 0, 0, 11.666666666666666, 3.8518518518518516, 3,BarackObama
2, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 9, 1, 0, 0, 0, 0, 22.0, 4.842105263157895, 1,BarackObama
0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 6, 4, 0, 0, 0, 0, 10.5, 5.222222222222222, 2,BarackObama
0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 4, 0, 1, 0, 0, 0, 6.5, 6.1, 2,BarackObama
0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 5, 1, 0, 0, 0, 0, 9.5, 5.4375, 2,BarackObama
0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 0, 0, 0, 0, 10.0, 4.666666666666667, 2,BarackObama
2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 2, 1, 0, 1, 0, 10.0, 3.3333333333333335, 2,BarackObama
0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 4, 0, 1, 0, 0, 20.0, 4.526315789473684, 1,BarackObama
2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 2, 1, 0, 0, 0, 8.5, 5.071428571428571, 2,BarackObama
0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 5, 0, 1, 0, 0, 0, 23.0, 4.15, 1,BarackObama
0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 5, 1, 1, 0, 0, 0, 10.0, 4.823529411764706, 2,BarackObama
0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 5, 3, 1, 1, 0, 0, 23.0, 5.318181818181818, 1,BarackObama
1, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 19.0, 4.0588235294117645, 1,BarackObama
0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 1, 0, 0, 0, 0, 6.0, 6.0, 1,BarackObama
0, 0, 0, 2, 0, 0, 1, 2, 0, 0, 0, 12, 4, 0, 0, 0, 0, 14.0, 4.318181818181818, 2,BarackObama
